Ticker,Type,Rank,Value,TimeWindow
ATSG,price_percent_change,1192,4.172803141875296,2w
CWH,price_percent_change,1193,4.168784951703084,2w
ANGO,price_percent_change,1194,4.168618266978909,2w
W,price_percent_change,1195,4.165653618607667,2w
ROL,price_percent_change,1196,4.161479637204345,2w
HSTM,price_percent_change,1197,4.161118508655127,2w
AAPL,price_percent_change,1198,4.158434925071072,2w
GBCI,price_percent_change,1199,4.15709692237024,2w
CLLS,price_percent_change,1200,4.156305506216702,2w
UFPT,price_percent_change,1201,4.154727793696283,2w
ATUS,price_percent_change,1202,4.154645124062334,2w
INGR,price_percent_change,1203,4.154302670623148,2w
CPRT,price_percent_change,1204,4.150755437489623,2w
CABO,price_percent_change,1205,4.136871724707638,2w
NWL,price_percent_change,1206,4.13064361191162,2w
DATA,price_percent_change,1207,4.1272902603664425,2w
ELS,price_percent_change,1208,4.126984126984139,2w
MLCO,price_percent_change,1209,4.118689105403027,2w
MANT,price_percent_change,1210,4.117929818939285,2w
AXP,price_percent_change,1211,4.114983264422137,2w
CASY,price_percent_change,1212,4.114038253338147,2w
DXC,price_percent_change,1213,4.111498257839729,2w
PNRG,price_percent_change,1214,4.10958904109589,2w
ORI,price_percent_change,1215,4.1063929071395195,2w
HII,price_percent_change,1216,4.103426529325213,2w
ISIG,price_percent_change,1217,4.102564102564095,2w
WMS,price_percent_change,1218,4.098360655737705,2w
ASPS,price_percent_change,1219,4.097670502385633,2w
OCLR,price_percent_change,1220,4.092920353982312,2w
WBA,price_percent_change,1221,4.09084072792901,2w
PLUS,price_percent_change,1222,4.08371618172537,2w
MCFT,price_percent_change,1223,4.066615027110769,2w
CDZI,price_percent_change,1224,4.0650406504065035,2w
AHL,price_percent_change,1225,4.0650406504065035,2w
LC,price_percent_change,1226,4.065040650406502,2w
FBMS,price_percent_change,1227,4.0609137055837605,2w
NSP,price_percent_change,1228,4.059539918809202,2w
CALM,price_percent_change,1229,4.049844236760131,2w
CMCSA,price_percent_change,1230,4.047890535917907,2w
TTWO,price_percent_change,1231,4.045031055900605,2w
AXDX,price_percent_change,1232,4.044943820224713,2w
ADI,price_percent_change,1233,4.044659785127452,2w
AMPH,price_percent_change,1234,4.041570438799072,2w
FRT,price_percent_change,1235,4.038707613563657,2w
BCOR,price_percent_change,1236,4.034582132564838,2w
HCFT,price_percent_change,1237,4.0345821325648314,2w
OLN,price_percent_change,1238,4.032531345306667,2w
TLGT,price_percent_change,1239,4.019488428745411,2w
BECN,price_percent_change,1240,4.002163331530568,2w
GMO,price_percent_change,1241,4.00205302754029,2w
PTN,price_percent_change,1242,3.999999999999991,2w
AVX,price_percent_change,1243,3.9919151086407236,2w
FUL,price_percent_change,1244,3.9851877975665633,2w
ACET,price_percent_change,1245,3.9808917197452227,2w
MYL,price_percent_change,1246,3.977425423273305,2w
ZNH,price_percent_change,1247,3.977272727272744,2w
JNJ,price_percent_change,1248,3.9770554493307757,2w
CBU,price_percent_change,1249,3.973613946913776,2w
ICUI,price_percent_change,1250,3.967168262653907,2w
BKTI,price_percent_change,1251,3.964513446077066,2w
MET,price_percent_change,1252,3.9641657334826497,2w
EGOV,price_percent_change,1253,3.9634146341463548,2w
HVT,price_percent_change,1254,3.9534883720930303,2w
RFP,price_percent_change,1255,3.9525691699604746,2w
MORN,price_percent_change,1256,3.9494590300370733,2w
DPLO,price_percent_change,1257,3.9473684210526314,2w
GWW,price_percent_change,1258,3.942499288357519,2w
ISRG,price_percent_change,1259,3.934589843000269,2w
COLD,price_percent_change,1260,3.932584269662922,2w
RNR,price_percent_change,1261,3.928627328220387,2w
BFIN,price_percent_change,1262,3.9278815196394152,2w
TAP,price_percent_change,1263,3.9260617170791443,2w
PRAH,price_percent_change,1264,3.9242752908696548,2w
TBIO,price_percent_change,1265,3.9234449760765564,2w
BRKR,price_percent_change,1266,3.922146859333546,2w
MFGP,price_percent_change,1267,3.915475450590423,2w
GPRK,price_percent_change,1268,3.914795624640182,2w
PHI,price_percent_change,1269,3.914590747330969,2w
SCSC,price_percent_change,1270,3.9072039072038933,2w
MACK,price_percent_change,1271,3.9033457249070627,2w
CSS,price_percent_change,1272,3.8997214484679703,2w
BCC,price_percent_change,1273,3.899082568807329,2w
SIF,price_percent_change,1274,3.8961038961039014,2w
CLX,price_percent_change,1275,3.894158761857199,2w
BH,price_percent_change,1276,3.8925176570548476,2w
SAVE,price_percent_change,1277,3.891670459717799,2w
HSII,price_percent_change,1278,3.8915094339622613,2w
NICE,price_percent_change,1279,3.889290882778579,2w
AMRC,price_percent_change,1280,3.8869257950529956,2w
HEI.A,price_percent_change,1281,3.884234577303879,2w
CPK,price_percent_change,1282,3.879310344827575,2w
MCRI,price_percent_change,1283,3.878840706036176,2w
PFNX,price_percent_change,1284,3.877551020408153,2w
ONB,price_percent_change,1285,3.875968992248062,2w
OPK,price_percent_change,1286,3.8745387453874534,2w
IOSP,price_percent_change,1287,3.8718291054739535,2w
NATH,price_percent_change,1288,3.870233352305072,2w
LWAY,price_percent_change,1289,3.867403314917118,2w
NTLA,price_percent_change,1290,3.8670039754246357,2w
AE,price_percent_change,1291,3.86395187413235,2w
HFBL,price_percent_change,1292,3.862518518518528,2w
BC,price_percent_change,1293,3.858980466889006,2w
AGX,price_percent_change,1294,3.8461538461538463,2w
ADS,price_percent_change,1295,3.84379382889201,2w
BGNE,price_percent_change,1296,3.8419651500483996,2w
ATNM,price_percent_change,1297,3.8391827319162934,2w
IPHI,price_percent_change,1298,3.8346315158777533,2w
BR,price_percent_change,1299,3.8339645976656165,2w
ANSS,price_percent_change,1300,3.8302337783478064,2w
UVSP,price_percent_change,1301,3.825136612021861,2w
ACHC,price_percent_change,1302,3.82115934494411,2w
PEN,price_percent_change,1303,3.8198632891033375,2w
BX,price_percent_change,1304,3.8189533239038234,2w
GARS,price_percent_change,1305,3.8140643623361177,2w
TESS,price_percent_change,1306,3.8123167155425137,2w
ROST,price_percent_change,1307,3.810043668122281,2w
AVNW,price_percent_change,1308,3.8032786885245904,2w
RNST,price_percent_change,1309,3.803033633765656,2w
ONCE,price_percent_change,1310,3.8000684697021545,2w
FII,price_percent_change,1311,3.799731783638792,2w
ARCW,price_percent_change,1312,3.797468354430366,2w
TYL,price_percent_change,1313,3.7933990570081413,2w
MBIN,price_percent_change,1314,3.7890624999999956,2w
GDDY,price_percent_change,1315,3.7874802735402358,2w
SSNC,price_percent_change,1316,3.783783783783786,2w
RFL,price_percent_change,1317,3.7837837837837798,2w
MCRB,price_percent_change,1318,3.7831021437578904,2w
KMPR,price_percent_change,1319,3.776041666666674,2w
INSI,price_percent_change,1320,3.771551724137947,2w
COUP,price_percent_change,1321,3.7708272434960515,2w
TILE,price_percent_change,1322,3.7694013303769305,2w
PSEC,price_percent_change,1323,3.7681159420289823,2w
SAGE,price_percent_change,1324,3.7678619574009,2w
ILG,price_percent_change,1325,3.7647058823529442,2w
ABB,price_percent_change,1326,3.7627268702965977,2w
NPO,price_percent_change,1327,3.7598126979754913,2w
IRM,price_percent_change,1328,3.7572254335260036,2w
TOL,price_percent_change,1329,3.756658256237724,2w
GOGO,price_percent_change,1330,3.7558685446009425,2w
SPG,price_percent_change,1331,3.7504300951943987,2w
TA,price_percent_change,1332,3.750000000000009,2w
ROIC,price_percent_change,1333,3.748680042238634,2w
NFLX,price_percent_change,1334,3.7441813398097517,2w
ACBI,price_percent_change,1335,3.7344398340249003,2w
KKR,price_percent_change,1336,3.7310532452390235,2w
MDXG,price_percent_change,1337,3.729603729603733,2w
QTNA,price_percent_change,1338,3.72902423865756,2w
NCS,price_percent_change,1339,3.728813559322039,2w
CULP,price_percent_change,1340,3.7254901960784284,2w
PCYO,price_percent_change,1341,3.720930232558143,2w
PCSB,price_percent_change,1342,3.7165510406342914,2w
SNHY,price_percent_change,1343,3.70998516005936,2w
XOXO,price_percent_change,1344,3.709949409780781,2w
CBFV,price_percent_change,1345,3.7096774193548345,2w
VER,price_percent_change,1346,3.7086092715231818,2w
GNK,price_percent_change,1347,3.7064492216456637,2w
UTI,price_percent_change,1348,3.7037037037036904,2w
SRNE,price_percent_change,1349,3.7037037037036904,2w
O,price_percent_change,1350,3.6984604494779747,2w
WASH,price_percent_change,1351,3.6973344797936347,2w
XLNX,price_percent_change,1352,3.6958965711073772,2w
MOMO,price_percent_change,1353,3.689687795648066,2w
BEAT,price_percent_change,1354,3.6874451273046427,2w
MPW,price_percent_change,1355,3.685674547983306,2w
MAA,price_percent_change,1356,3.6855282924386654,2w
CVEO,price_percent_change,1357,3.6842105263157925,2w
LGND,price_percent_change,1358,3.68414538553571,2w
SENEB,price_percent_change,1359,3.6815258372144686,2w
ORLY,price_percent_change,1360,3.67780773813257,2w
ISTR,price_percent_change,1361,3.6764705882352944,2w
ACNB,price_percent_change,1362,3.6764705882352944,2w
WWE,price_percent_change,1363,3.6668346774193505,2w
FLR,price_percent_change,1364,3.66510959396336,2w
SLD,price_percent_change,1365,3.6585365853658622,2w
CZNC,price_percent_change,1366,3.6567704561911585,2w
TCO,price_percent_change,1367,3.6563946990260243,2w
EMITF,price_percent_change,1368,3.6529680365296837,2w
CRY,price_percent_change,1369,3.652968036529667,2w
PGZ,price_percent_change,1370,3.650442477876107,2w
VSM,price_percent_change,1371,3.6500268384326344,2w
LNG,price_percent_change,1372,3.6453358802928992,2w
FISI,price_percent_change,1373,3.639240506329109,2w
CM,price_percent_change,1374,3.634361233480173,2w
CUB,price_percent_change,1375,3.627652292950042,2w
STL,price_percent_change,1376,3.6199095022624306,2w
MLI,price_percent_change,1377,3.61821584529007,2w
FBNC,price_percent_change,1378,3.6163522012578553,2w
MMS,price_percent_change,1379,3.615979788409926,2w
LXP,price_percent_change,1380,3.6158192090395516,2w
RIF,price_percent_change,1381,3.612479474548441,2w
AEO,price_percent_change,1382,3.610503282275705,2w
TOT,price_percent_change,1383,3.6072468456810043,2w
GTN.A,price_percent_change,1384,3.6065573770491848,2w
BITA,price_percent_change,1385,3.6053130929791353,2w
CCU,price_percent_change,1386,3.603603603603607,2w
PETX,price_percent_change,1387,3.6027263875365243,2w
IT,price_percent_change,1388,3.5989167616875797,2w
RYAM,price_percent_change,1389,3.5960591133004947,2w
QCOM,price_percent_change,1390,3.5945695772909794,2w
TRNS,price_percent_change,1391,3.594080338266391,2w
KZR,price_percent_change,1392,3.592814371257494,2w
PFE,price_percent_change,1393,3.591497678964082,2w
ARI,price_percent_change,1394,3.5867237687366256,2w
CDNS,price_percent_change,1395,3.5840707964601712,2w
PK,price_percent_change,1396,3.583888360291771,2w
LBC,price_percent_change,1397,3.5815268614514686,2w
UNTY,price_percent_change,1398,3.5789473684210584,2w
OSPR,price_percent_change,1399,3.577981651376136,2w
IPG,price_percent_change,1400,3.5762788592123096,2w
SCS,price_percent_change,1401,3.571428571428571,2w
PEB,price_percent_change,1402,3.5714285714285614,2w
MPC,price_percent_change,1403,3.5709872729519163,2w
AGCO,price_percent_change,1404,3.5635872318865043,2w
USX,price_percent_change,1405,3.561253561253561,2w
BUSE,price_percent_change,1406,3.559974342527259,2w
AHPI,price_percent_change,1407,3.5565741448094434,2w
PYPL,price_percent_change,1408,3.551315940696459,2w
TYPE,price_percent_change,1409,3.546099290780142,2w
WPX,price_percent_change,1410,3.5441657579062085,2w
ADRO,price_percent_change,1411,3.539823008849545,2w
FCPT,price_percent_change,1412,3.537101114955779,2w
BEL,price_percent_change,1413,3.536977491961419,2w
RDWR,price_percent_change,1414,3.5320088300220784,2w
BHF,price_percent_change,1415,3.5285285285285197,2w
AYR,price_percent_change,1416,3.525954946131238,2w
IQV,price_percent_change,1417,3.5245563351217464,2w
GLP,price_percent_change,1418,3.517587939698507,2w
KR,price_percent_change,1419,3.516921035169206,2w
ALGT,price_percent_change,1420,3.5168195718654385,2w
FRC,price_percent_change,1421,3.516789191337181,2w
GWB,price_percent_change,1422,3.503336510962819,2w
ASYS,price_percent_change,1423,3.5019455252918408,2w
PAG,price_percent_change,1424,3.5007911392404987,2w
JCS,price_percent_change,1425,3.498542274052468,2w
SHLX,price_percent_change,1426,3.4971226206285926,2w
COF,price_percent_change,1427,3.496357960457856,2w
TPX,price_percent_change,1428,3.4898363014930696,2w
BSX,price_percent_change,1429,3.4873323397913616,2w
PRMW,price_percent_change,1430,3.4853921066119917,2w
SIGI,price_percent_change,1431,3.484602917341975,2w
BY,price_percent_change,1432,3.4838709677419297,2w
SHAK,price_percent_change,1433,3.481795687522091,2w
DIAX,price_percent_change,1434,3.475513428120064,2w
SNA,price_percent_change,1435,3.472793512751202,2w
IR,price_percent_change,1436,3.470129870129874,2w
RPAI,price_percent_change,1437,3.4682080924855487,2w
SHO,price_percent_change,1438,3.467843631778063,2w
PAHC,price_percent_change,1439,3.465851172273197,2w
REG,price_percent_change,1440,3.4624505928853715,2w
SC,price_percent_change,1441,3.4617259873232435,2w
CLDT,price_percent_change,1442,3.4615384615384563,2w
GWRE,price_percent_change,1443,3.456173225067659,2w
ACC,price_percent_change,1444,3.4542314335060413,2w
BPOP,price_percent_change,1445,3.4524047096388024,2w
CCR,price_percent_change,1446,3.4482758620689737,2w
MIC,price_percent_change,1447,3.44367918240392,2w
LLY,price_percent_change,1448,3.44254278728606,2w
EDIT,price_percent_change,1449,3.441295546558703,2w
RENX,price_percent_change,1450,3.440260344026027,2w
MOFG,price_percent_change,1451,3.437691835481905,2w
TCRD,price_percent_change,1452,3.418803418803433,2w
B,price_percent_change,1453,3.4133816644011556,2w
RBC,price_percent_change,1454,3.411910669975186,2w
HST,price_percent_change,1455,3.404045387271837,2w
AZPN,price_percent_change,1456,3.403431101272826,2w
PRQR,price_percent_change,1457,3.4013605442176873,2w
ETH,price_percent_change,1458,3.3936651583710407,2w
MYFW,price_percent_change,1459,3.393271461716943,2w
LUV,price_percent_change,1460,3.3904051534158333,2w
LOPE,price_percent_change,1461,3.3867631851085767,2w
SPSC,price_percent_change,1462,3.382259093809835,2w
ACRE,price_percent_change,1463,3.3812949640287684,2w
RELX,price_percent_change,1464,3.378065710319299,2w
WEX,price_percent_change,1465,3.376936128290727,2w
FSS,price_percent_change,1466,3.3730158730158792,2w
RCMT,price_percent_change,1467,3.3684210526315814,2w
IMGN,price_percent_change,1468,3.3557046979865857,2w
HMN,price_percent_change,1469,3.3482142857142856,2w
ANDV,price_percent_change,1470,3.348199427544433,2w
PTI,price_percent_change,1471,3.347280334728036,2w
MXE,price_percent_change,1472,3.342366757000896,2w
HAFC,price_percent_change,1473,3.3398821218074715,2w
ARW,price_percent_change,1474,3.336822821250977,2w
RVI,price_percent_change,1475,3.336259877085164,2w
RTIX,price_percent_change,1476,3.333333333333341,2w
MA,price_percent_change,1477,3.3308660251665434,2w
UNFI,price_percent_change,1478,3.3264645275242937,2w
BMO,price_percent_change,1479,3.323607763541805,2w
DOV,price_percent_change,1480,3.3231146535867664,2w
CVGI,price_percent_change,1481,3.318584070796468,2w
AES,price_percent_change,1482,3.318584070796455,2w
NOA,price_percent_change,1483,3.3112582781456954,2w
PTEN,price_percent_change,1484,3.3096926713947914,2w
NEP,price_percent_change,1485,3.305785123966947,2w
NURO,price_percent_change,1486,3.305785123966945,2w
BANF,price_percent_change,1487,3.303787268331986,2w
FLIR,price_percent_change,1488,3.3013306383695484,2w
KMX,price_percent_change,1489,3.297755883962776,2w
SEDG,price_percent_change,1490,3.2972972972972943,2w
HRC,price_percent_change,1491,3.2947368421052587,2w
CME,price_percent_change,1492,3.2942898975109847,2w
NCOM,price_percent_change,1493,3.291713961407498,2w
PCH,price_percent_change,1494,3.289473684210526,2w
CBRL,price_percent_change,1495,3.287090822114381,2w
WEYS,price_percent_change,1496,3.2866379310344995,2w
EFX,price_percent_change,1497,3.279837955749439,2w
SSYS,price_percent_change,1498,3.2725766362883144,2w
BANX,price_percent_change,1499,3.2699864420800946,2w
X,price_percent_change,1500,3.269936603269938,2w
TREX,price_percent_change,1501,3.269476372924652,2w
MEOH,price_percent_change,1502,3.268428372739909,2w
CKH,price_percent_change,1503,3.267211201866977,2w
ELY,price_percent_change,1504,3.2662192393735876,2w
IAC,price_percent_change,1505,3.2642487046632183,2w
NWFL,price_percent_change,1506,3.2576769025367125,2w
HPT,price_percent_change,1507,3.2534858777261357,2w
GNMK,price_percent_change,1508,3.2520325203252063,2w
